Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	
0.48	 0.363559	 0.647748	 -0.909888	 0.34746	 0.620169	 -0.836517	 0.331454	 0.592547	 -0.763142	 0.315424	 0.564926	 -0.689772	 0.299449	 0.537363	 -0.616368	 0.283487	 0.50979	 -0.542964	 0.267526	 0.482256	 -0.469546	 0.251561	 0.454728	 -0.396126	 0.235613	 0.427238	 -0.322689	 0.219688	 0.399757	 -0.249243	 0.203764	 0.372297	 -0.175789	 1.69088	 1.69208	 1.69329	 1.69449	 1.69569	 1.6969	 1.69811	 1.69932	 1.70053	 1.70174	 
0.49	 0.363586	 0.647784	 -0.909925	 0.347428	 0.620158	 -0.836585	 0.331449	 0.592536	 -0.763204	 0.315432	 0.564905	 -0.689834	 0.299437	 0.537329	 -0.616439	 0.28344	 0.509764	 -0.54304	 0.267454	 0.482211	 -0.469635	 0.251488	 0.454682	 -0.396216	 0.235547	 0.427177	 -0.322782	 0.219615	 0.399687	 -0.249341	 0.203665	 0.372217	 -0.175897	 1.6895	 1.69071	 1.69194	 1.69316	 1.69438	 1.6956	 1.69682	 1.69803	 1.69925	 1.70046	 
0.5	 0.363544	 0.64784	 -0.909971	 0.347447	 0.620157	 -0.836639	 0.331419	 0.592532	 -0.76327	 0.315401	 0.564912	 -0.689896	 0.299385	 0.537303	 -0.616519	 0.283397	 0.509748	 -0.543114	 0.267406	 0.482167	 -0.46972	 0.251422	 0.454636	 -0.396306	 0.235454	 0.427116	 -0.322884	 0.219504	 0.399618	 -0.24945	 0.203559	 0.372139	 -0.176008	 1.68783	 1.68904	 1.69026	 1.69148	 1.69269	 1.69391	 1.69512	 1.69634	 1.69755	 1.69877	 
0.51	 0.363381	 0.647884	 -0.910051	 0.347456	 0.620165	 -0.836694	 0.331404	 0.592525	 -0.763336	 0.315384	 0.564911	 -0.689961	 0.299335	 0.537284	 -0.616597	 0.283334	 0.509714	 -0.543201	 0.267346	 0.482137	 -0.469805	 0.25135	 0.454587	 -0.3964	 0.235365	 0.427066	 -0.322983	 0.219396	 0.399549	 -0.24956	 0.20345	 0.372057	 -0.176123	 1.68597	 1.68716	 1.68836	 1.68956	 1.69076	 1.69197	 1.69318	 1.69438	 1.69559	 1.6968	 
0.52	 0.363385	 0.647865	 -0.910119	 0.347432	 0.620167	 -0.836762	 0.331361	 0.592511	 -0.763413	 0.315329	 0.564886	 -0.690045	 0.29928	 0.53727	 -0.616677	 0.28326	 0.509664	 -0.543299	 0.267275	 0.482105	 -0.469895	 0.251273	 0.454527	 -0.396503	 0.235283	 0.426996	 -0.323089	 0.219305	 0.399468	 -0.249673	 0.203337	 0.371969	 -0.176243	 1.68438	 1.68558	 1.68679	 1.688	 1.68921	 1.69042	 1.69163	 1.69284	 1.69405	 1.69527	 
0.53	 0.363516	 0.647813	 -0.910174	 0.347393	 0.62017	 -0.836833	 0.331333	 0.5925	 -0.763487	 0.315287	 0.564849	 -0.690132	 0.299247	 0.537231	 -0.616762	 0.2832	 0.509601	 -0.543399	 0.267184	 0.482039	 -0.470004	 0.251163	 0.454465	 -0.396614	 0.235162	 0.426914	 -0.323211	 0.219192	 0.399396	 -0.249789	 0.203217	 0.371886	 -0.176365	 1.68248	 1.68367	 1.68487	 1.68607	 1.68728	 1.68848	 1.68969	 1.6909	 1.6921	 1.69331	 
0.54	 0.363578	 0.647808	 -0.910227	 0.347376	 0.620158	 -0.836905	 0.33133	 0.592477	 -0.763561	 0.315251	 0.564821	 -0.690215	 0.299188	 0.537187	 -0.616856	 0.283132	 0.509565	 -0.543493	 0.267102	 0.481972	 -0.470111	 0.251088	 0.454416	 -0.396713	 0.235073	 0.426843	 -0.323322	 0.219091	 0.399341	 -0.249896	 0.203084	 0.371827	 -0.17648	 1.68066	 1.68186	 1.68306	 1.68426	 1.68546	 1.68666	 1.68787	 1.68907	 1.69028	 1.69149	 
0.55	 0.36357	 0.647867	 -0.910271	 0.347369	 0.620155	 -0.836972	 0.331289	 0.592467	 -0.763638	 0.315193	 0.564813	 -0.690295	 0.299127	 0.537164	 -0.616943	 0.283094	 0.509556	 -0.543568	 0.267049	 0.481954	 -0.470194	 0.250999	 0.454398	 -0.396804	 0.234949	 0.426837	 -0.323415	 0.218939	 0.399331	 -0.249998	 0.202929	 0.371818	 -0.176582	 1.6791	 1.68033	 1.68155	 1.68278	 1.684	 1.68522	 1.68644	 1.68766	 1.68887	 1.69009	 
0.56	 0.36346	 0.647922	 -0.910338	 0.347377	 0.620184	 -0.837023	 0.331272	 0.5925	 -0.763693	 0.315171	 0.564846	 -0.690351	 0.299069	 0.5372	 -0.617006	 0.283001	 0.509591	 -0.543639	 0.266924	 0.482003	 -0.470267	 0.250849	 0.454421	 -0.396892	 0.234812	 0.4269	 -0.323486	 0.218777	 0.399375	 -0.25008	 0.202747	 0.371878	 -0.176664	 1.6772	 1.67841	 1.67963	 1.68084	 1.68206	 1.68327	 1.68449	 1.6857	 1.68692	 1.68813	 
0.57	 0.363351	 0.64796	 -0.91041	 0.347348	 0.620233	 -0.837074	 0.331198	 0.592566	 -0.763748	 0.315085	 0.564911	 -0.690409	 0.29897	 0.537289	 -0.617057	 0.282879	 0.50969	 -0.543693	 0.266789	 0.482116	 -0.470317	 0.250699	 0.454529	 -0.396948	 0.23466	 0.427031	 -0.323533	 0.218597	 0.399501	 -0.250136	 0.202535	 0.372015	 -0.176722	 1.67547	 1.67669	 1.6779	 1.67912	 1.68033	 1.68155	 1.68276	 1.68397	 1.68518	 1.6864	 
0.58	 0.363366	 0.64797	 -0.910466	 0.347279	 0.620295	 -0.837129	 0.331124	 0.592656	 -0.763793	 0.314988	 0.565013	 -0.690454	 0.29886	 0.537412	 -0.617098	 0.282751	 0.509839	 -0.543727	 0.266638	 0.482261	 -0.470358	 0.250521	 0.454714	 -0.396979	 0.234433	 0.427207	 -0.323579	 0.218359	 0.399702	 -0.250175	 0.202301	 0.372217	 -0.176759	 1.67383	 1.67506	 1.67629	 1.67752	 1.67875	 1.67997	 1.68119	 1.68241	 1.68363	 1.68484	 
0.59	 0.363521	 0.647968	 -0.910493	 0.347239	 0.620372	 -0.837169	 0.331083	 0.592754	 -0.763825	 0.314887	 0.565133	 -0.690492	 0.298709	 0.53755	 -0.61714	 0.282569	 0.510004	 -0.543765	 0.266452	 0.482428	 -0.470397	 0.250351	 0.454924	 -0.396999	 0.234234	 0.427403	 -0.32361	 0.218146	 0.39993	 -0.250197	 0.202058	 0.372458	 -0.176783	 1.67189	 1.67309	 1.67429	 1.6755	 1.67671	 1.67791	 1.67912	 1.68033	 1.68154	 1.68275	 
0.6	 0.363534	 0.648011	 -0.910531	 0.347163	 0.620439	 -0.837218	 0.330997	 0.592843	 -0.763868	 0.314808	 0.565249	 -0.690523	 0.298633	 0.537688	 -0.617162	 0.282465	 0.51015	 -0.543791	 0.266308	 0.482612	 -0.470417	 0.250161	 0.455119	 -0.397025	 0.234011	 0.427616	 -0.323636	 0.217912	 0.400152	 -0.250222	 0.20182	 0.372701	 -0.176802	 1.67042	 1.67164	 1.67286	 1.67409	 1.67531	 1.67653	 1.67775	 1.67897	 1.68018	 1.68139	 
0.61	 0.363428	 0.648113	 -0.910568	 0.347155	 0.620486	 -0.837254	 0.330942	 0.592915	 -0.763906	 0.314736	 0.565351	 -0.690553	 0.298528	 0.537808	 -0.617192	 0.282333	 0.510269	 -0.543828	 0.266174	 0.482782	 -0.470435	 0.250019	 0.455278	 -0.397048	 0.233883	 0.427812	 -0.323644	 0.217749	 0.400343	 -0.250239	 0.201601	 0.372913	 -0.176823	 1.66903	 1.67026	 1.6715	 1.67273	 1.67396	 1.67519	 1.67641	 1.67764	 1.67885	 1.68007	 
0.62	 0.363312	 0.648184	 -0.910612	 0.347161	 0.620529	 -0.837281	 0.330908	 0.592967	 -0.763938	 0.314691	 0.565434	 -0.690576	 0.29846	 0.537891	 -0.617221	 0.282253	 0.510365	 -0.543854	 0.266064	 0.482895	 -0.470462	 0.249859	 0.455398	 -0.397084	 0.233698	 0.427944	 -0.323679	 0.217548	 0.400486	 -0.250274	 0.201411	 0.373069	 -0.176851	 1.66766	 1.66888	 1.67011	 1.67133	 1.67256	 1.67378	 1.675	 1.67622	 1.67744	 1.67866	 
0.63	 0.36329	 0.648168	 -0.910658	 0.347148	 0.620562	 -0.837307	 0.330856	 0.592999	 -0.763973	 0.31461	 0.565483	 -0.690611	 0.298365	 0.537934	 -0.617261	 0.282169	 0.510429	 -0.543884	 0.265972	 0.482946	 -0.470498	 0.249759	 0.455479	 -0.397111	 0.233575	 0.428011	 -0.323717	 0.217409	 0.400582	 -0.250304	 0.201249	 0.373164	 -0.176886	 1.66697	 1.66823	 1.66948	 1.67074	 1.67199	 1.67324	 1.67448	 1.67572	 1.67695	 1.67817	 
0.64	 0.36335	 0.648131	 -0.910683	 0.347089	 0.620577	 -0.837338	 0.330826	 0.593005	 -0.764001	 0.314568	 0.565479	 -0.690645	 0.298317	 0.537947	 -0.617291	 0.28209	 0.510448	 -0.543918	 0.265862	 0.482964	 -0.47054	 0.249653	 0.45551	 -0.397146	 0.233468	 0.428034	 -0.323756	 0.217303	 0.400627	 -0.250335	 0.201112	 0.373205	 -0.176925	 1.66625	 1.6675	 1.66876	 1.67001	 1.67125	 1.67249	 1.67373	 1.67496	 1.67619	 1.67741	 
0.65	 0.363504	 0.648104	 -0.910671	 0.347049	 0.62058	 -0.837359	 0.33079	 0.593005	 -0.764021	 0.31451	 0.565456	 -0.69068	 0.29827	 0.537947	 -0.617314	 0.282029	 0.510427	 -0.543952	 0.265786	 0.482955	 -0.470573	 0.249558	 0.455485	 -0.397189	 0.233353	 0.428028	 -0.323796	 0.21718	 0.400625	 -0.250375	 0.20099	 0.37321	 -0.176963	 1.66579	 1.66703	 1.66827	 1.66951	 1.67075	 1.67199	 1.67322	 1.67445	 1.67568	 1.6769	 
0.66	 0.363458	 0.648123	 -0.910677	 0.347043	 0.620568	 -0.837367	 0.330787	 0.592995	 -0.764029	 0.314487	 0.565432	 -0.690696	 0.298218	 0.537927	 -0.617335	 0.281961	 0.510405	 -0.543978	 0.265726	 0.482936	 -0.470596	 0.249494	 0.455455	 -0.397217	 0.233277	 0.428024	 -0.323817	 0.217076	 0.400609	 -0.250407	 0.200876	 0.373199	 -0.176995	 1.66591	 1.66717	 1.66842	 1.66967	 1.67091	 1.67215	 1.67339	 1.67462	 1.67585	 1.67707	 
0.67	 0.363284	 0.648183	 -0.910687	 0.34704	 0.620546	 -0.83737	 0.330745	 0.592984	 -0.764037	 0.314456	 0.565432	 -0.690698	 0.298172	 0.537906	 -0.617348	 0.281921	 0.510413	 -0.543978	 0.265679	 0.48292	 -0.470606	 0.249429	 0.455446	 -0.397229	 0.233191	 0.428015	 -0.323834	 0.216962	 0.40059	 -0.250434	 0.200762	 0.373186	 -0.17702	 1.66581	 1.66703	 1.66826	 1.66948	 1.67071	 1.67193	 1.67315	 1.67437	 1.67558	 1.6768	 
0.68	 0.363218	 0.648204	 -0.910683	 0.347032	 0.620545	 -0.837362	 0.330709	 0.592992	 -0.764031	 0.314429	 0.565446	 -0.690688	 0.298122	 0.537896	 -0.617352	 0.281856	 0.510423	 -0.543978	 0.265589	 0.48291	 -0.470619	 0.249334	 0.455454	 -0.397237	 0.233098	 0.428016	 -0.323843	 0.216861	 0.400583	 -0.250448	 0.200647	 0.37318	 -0.177037	 1.66614	 1.66735	 1.66856	 1.66977	 1.67098	 1.6722	 1.67341	 1.67463	 1.67584	 1.67706	 
0.69	 0.363267	 0.648132	 -0.910686	 0.346987	 0.620551	 -0.837356	 0.330677	 0.593	 -0.764021	 0.314385	 0.565453	 -0.690681	 0.298065	 0.537914	 -0.617344	 0.281775	 0.510427	 -0.543981	 0.265497	 0.482924	 -0.470621	 0.249239	 0.455461	 -0.397242	 0.233001	 0.42802	 -0.32385	 0.216763	 0.400578	 -0.250458	 0.200532	 0.37318	 -0.177048	 1.6667	 1.66793	 1.66915	 1.67038	 1.6716	 1.67282	 1.67404	 1.67526	 1.67648	 1.6777	 
0.7	 0.363375	 0.648075	 -0.910668	 0.346941	 0.620554	 -0.83735	 0.330619	 0.592999	 -0.764019	 0.314289	 0.565444	 -0.690691	 0.297988	 0.537928	 -0.617341	 0.281708	 0.510414	 -0.543986	 0.265444	 0.482938	 -0.470612	 0.249164	 0.455467	 -0.397241	 0.232895	 0.428029	 -0.323855	 0.216652	 0.400583	 -0.250465	 0.200421	 0.373182	 -0.177057	 1.66691	 1.66811	 1.66931	 1.67052	 1.67173	 1.67293	 1.67414	 1.67535	 1.67656	 1.67778	 
0.71	 0.363404	 0.648096	 -0.910638	 0.346925	 0.620549	 -0.83734	 0.330616	 0.592993	 -0.764007	 0.314268	 0.565438	 -0.690682	 0.297949	 0.537924	 -0.617336	 0.281636	 0.510401	 -0.543991	 0.265351	 0.482928	 -0.470621	 0.249064	 0.455462	 -0.397249	 0.232795	 0.428012	 -0.323868	 0.216563	 0.400584	 -0.25047	 0.200318	 0.37318	 -0.177065	 1.66758	 1.6688	 1.67003	 1.67125	 1.67247	 1.6737	 1.67492	 1.67613	 1.67735	 1.67857	 
0.72	 0.36334	 0.648146	 -0.910619	 0.346918	 0.620535	 -0.837331	 0.330567	 0.592975	 -0.764009	 0.314225	 0.565431	 -0.690679	 0.297909	 0.537901	 -0.617338	 0.281601	 0.510397	 -0.543985	 0.2653	 0.48291	 -0.470624	 0.249008	 0.455456	 -0.397249	 0.232737	 0.427991	 -0.323873	 0.216496	 0.400581	 -0.25047	 0.200224	 0.373173	 -0.177074	 1.66804	 1.66927	 1.6705	 1.67173	 1.67295	 1.67418	 1.6754	 1.67662	 1.67784	 1.67905	 
0.73	 0.36315	 0.648176	 -0.910635	 0.346915	 0.620524	 -0.837322	 0.330545	 0.592959	 -0.764006	 0.314219	 0.565427	 -0.690668	 0.297891	 0.537886	 -0.617333	 0.281581	 0.510391	 -0.543977	 0.265261	 0.482902	 -0.470621	 0.248949	 0.455442	 -0.397253	 0.232667	 0.427987	 -0.323876	 0.21641	 0.400578	 -0.250476	 0.200137	 0.373163	 -0.177082	 1.66818	 1.66938	 1.67059	 1.67179	 1.673	 1.67421	 1.67541	 1.67662	 1.67783	 1.67905	 
0.74	 0.363141	 0.648157	 -0.910631	 0.346931	 0.620532	 -0.837302	 0.330544	 0.592953	 -0.763995	 0.314189	 0.565422	 -0.690663	 0.297826	 0.537889	 -0.617333	 0.281511	 0.510381	 -0.543983	 0.26521	 0.482907	 -0.470618	 0.248901	 0.455419	 -0.397259	 0.232616	 0.427985	 -0.323875	 0.216332	 0.400567	 -0.250484	 0.200055	 0.373156	 -0.17709	 1.66876	 1.66998	 1.6712	 1.67242	 1.67364	 1.67485	 1.67607	 1.67729	 1.6785	 1.67972	 
0.75	 0.363277	 0.648075	 -0.91062	 0.346862	 0.620546	 -0.8373	 0.330503	 0.592954	 -0.763992	 0.314153	 0.565416	 -0.690661	 0.297803	 0.537894	 -0.617324	 0.281477	 0.510376	 -0.543981	 0.26516	 0.482912	 -0.470615	 0.248824	 0.455419	 -0.397264	 0.232519	 0.427992	 -0.323882	 0.216229	 0.400572	 -0.250494	 0.199972	 0.373161	 -0.177095	 1.6689	 1.6701	 1.67129	 1.67249	 1.67369	 1.67489	 1.6761	 1.6773	 1.67851	 1.67972	 
0.76	 0.363366	 0.648039	 -0.910603	 0.346814	 0.620539	 -0.837303	 0.330477	 0.592959	 -0.763985	 0.314109	 0.565414	 -0.690661	 0.297746	 0.537898	 -0.617325	 0.281396	 0.510391	 -0.543982	 0.265077	 0.482913	 -0.470622	 0.248776	 0.455448	 -0.397254	 0.232479	 0.428002	 -0.323876	 0.216184	 0.400594	 -0.250485	 0.199885	 0.373185	 -0.177094	 1.6691	 1.67028	 1.67148	 1.67267	 1.67387	 1.67507	 1.67628	 1.67748	 1.67869	 1.6799	 
0.77	 0.363311	 0.648112	 -0.910576	 0.346801	 0.620523	 -0.8373	 0.330453	 0.592975	 -0.763973	 0.314075	 0.565422	 -0.690654	 0.297714	 0.537904	 -0.617318	 0.281361	 0.510415	 -0.54397	 0.265016	 0.48292	 -0.470622	 0.248695	 0.455485	 -0.397246	 0.232367	 0.428027	 -0.32388	 0.216077	 0.400628	 -0.250484	 0.199795	 0.373227	 -0.177087	 1.66974	 1.67096	 1.67219	 1.67341	 1.67463	 1.67586	 1.67707	 1.67829	 1.67951	 1.68073	 
0.78	 0.363185	 0.648167	 -0.910569	 0.346822	 0.620517	 -0.837284	 0.330433	 0.592995	 -0.763956	 0.314037	 0.565448	 -0.690639	 0.297659	 0.53793	 -0.617307	 0.281312	 0.510443	 -0.543956	 0.264973	 0.482956	 -0.470604	 0.248641	 0.455519	 -0.397231	 0.232306	 0.428082	 -0.323859	 0.215999	 0.400667	 -0.250472	 0.199705	 0.373281	 -0.177073	 1.66995	 1.67117	 1.67239	 1.6736	 1.67482	 1.67604	 1.67726	 1.67847	 1.67969	 1.68091	 
0.79	 0.363064	 0.64815	 -0.910583	 0.346818	 0.620533	 -0.837259	 0.330399	 0.593005	 -0.76394	 0.314013	 0.565474	 -0.690615	 0.297626	 0.537962	 -0.617283	 0.281271	 0.51048	 -0.543932	 0.264924	 0.483018	 -0.470572	 0.248574	 0.455559	 -0.397211	 0.232257	 0.428151	 -0.323825	 0.215937	 0.400711	 -0.250451	 0.199621	 0.373335	 -0.177051	 1.67062	 1.67186	 1.67309	 1.67433	 1.67556	 1.67679	 1.67802	 1.67924	 1.68046	 1.68168	 
0.8	 0.363115	 0.648105	 -0.910562	 0.346789	 0.620558	 -0.837229	 0.330358	 0.593022	 -0.763916	 0.313979	 0.565505	 -0.690584	 0.297599	 0.537992	 -0.61725	 0.281236	 0.510514	 -0.5439	 0.264867	 0.483054	 -0.470544	 0.248491	 0.455592	 -0.397191	 0.232177	 0.428188	 -0.323802	 0.215862	 0.400751	 -0.250425	 0.199548	 0.373375	 -0.177025	 1.67157	 1.67283	 1.67408	 1.67533	 1.67658	 1.67782	 1.67906	 1.68029	 1.68152	 1.68274	 
0.81	 0.363278	 0.648064	 -0.910506	 0.346751	 0.620563	 -0.8372	 0.330352	 0.593023	 -0.763882	 0.313942	 0.565506	 -0.690556	 0.297543	 0.537998	 -0.617225	 0.281171	 0.510529	 -0.543874	 0.26481	 0.483057	 -0.47052	 0.248455	 0.455617	 -0.397154	 0.232135	 0.428189	 -0.323775	 0.215822	 0.400781	 -0.250387	 0.199491	 0.373392	 -0.176997	 1.67221	 1.67344	 1.67466	 1.67589	 1.67712	 1.67834	 1.67957	 1.68079	 1.68201	 1.68323	 
0.82	 0.363318	 0.648049	 -0.910459	 0.346708	 0.620539	 -0.837176	 0.330322	 0.593002	 -0.763853	 0.313905	 0.565479	 -0.690532	 0.297521	 0.537986	 -0.617192	 0.281157	 0.510511	 -0.54384	 0.264796	 0.483038	 -0.470487	 0.248432	 0.455609	 -0.397119	 0.232071	 0.428161	 -0.323757	 0.215762	 0.40078	 -0.250358	 0.199449	 0.373381	 -0.176967	 1.67358	 1.6748	 1.67604	 1.67727	 1.6785	 1.67973	 1.68095	 1.68217	 1.68339	 1.68461	 
0.83	 0.363182	 0.648098	 -0.910422	 0.346728	 0.620513	 -0.837132	 0.330319	 0.592971	 -0.763816	 0.313902	 0.565441	 -0.690497	 0.297506	 0.537951	 -0.617159	 0.281123	 0.510456	 -0.543819	 0.264764	 0.483004	 -0.470458	 0.248415	 0.45556	 -0.397092	 0.232063	 0.428124	 -0.323723	 0.215747	 0.400745	 -0.250325	 0.199419	 0.373347	 -0.176937	 1.67494	 1.67617	 1.67739	 1.67862	 1.67984	 1.68106	 1.68228	 1.6835	 1.68472	 1.68593	 
0.84	 0.363025	 0.648118	 -0.910396	 0.346732	 0.620484	 -0.837089	 0.330313	 0.592929	 -0.76378	 0.313926	 0.565411	 -0.69045	 0.297524	 0.537911	 -0.617116	 0.281125	 0.510408	 -0.543783	 0.264755	 0.482969	 -0.47042	 0.248393	 0.455501	 -0.397065	 0.232053	 0.428083	 -0.323688	 0.215724	 0.400691	 -0.250297	 0.199397	 0.373302	 -0.176905	 1.67616	 1.67735	 1.67855	 1.67974	 1.68094	 1.68214	 1.68334	 1.68455	 1.68576	 1.68697	 
0.85	 0.363034	 0.648049	 -0.910365	 0.346726	 0.620461	 -0.837045	 0.330287	 0.5929	 -0.763742	 0.313896	 0.565391	 -0.690409	 0.297495	 0.537872	 -0.617083	 0.281126	 0.510382	 -0.543738	 0.264772	 0.482931	 -0.470376	 0.248403	 0.455469	 -0.39702	 0.232052	 0.428052	 -0.323645	 0.215701	 0.400648	 -0.250264	 0.199378	 0.373258	 -0.176871	 1.67807	 1.67929	 1.68052	 1.68174	 1.68296	 1.68418	 1.6854	 1.68662	 1.68784	 1.68905	 
0.86	 0.363114	 0.64798	 -0.910319	 0.346705	 0.620446	 -0.837	 0.330307	 0.592891	 -0.763686	 0.313901	 0.565377	 -0.690359	 0.297477	 0.537848	 -0.617041	 0.281099	 0.51037	 -0.543694	 0.264731	 0.482895	 -0.470344	 0.248366	 0.455451	 -0.396981	 0.232017	 0.428017	 -0.323611	 0.215674	 0.400612	 -0.250229	 0.199358	 0.373221	 -0.176835	 1.67951	 1.68073	 1.68195	 1.68316	 1.68438	 1.68559	 1.68681	 1.68802	 1.68924	 1.69045	 
0.87	 0.363263	 0.647952	 -0.910243	 0.346659	 0.62043	 -0.836963	 0.330265	 0.592886	 -0.763644	 0.313846	 0.565354	 -0.690326	 0.297448	 0.537838	 -0.616998	 0.281079	 0.510355	 -0.543651	 0.264705	 0.482875	 -0.470303	 0.248343	 0.455435	 -0.396938	 0.231995	 0.427995	 -0.32357	 0.215664	 0.400584	 -0.250187	 0.199337	 0.373196	 -0.176795	 1.68086	 1.68206	 1.68327	 1.68447	 1.68568	 1.68689	 1.6881	 1.68931	 1.69052	 1.69174	 
0.88	 0.363222	 0.647951	 -0.910199	 0.346633	 0.620409	 -0.836924	 0.330247	 0.592873	 -0.7636	 0.313833	 0.565325	 -0.690287	 0.297448	 0.537827	 -0.616949	 0.281062	 0.510333	 -0.54361	 0.264677	 0.482865	 -0.470261	 0.248313	 0.455417	 -0.396899	 0.231973	 0.427989	 -0.323524	 0.215655	 0.400568	 -0.250143	 0.199317	 0.37318	 -0.176753	 1.68266	 1.6839	 1.68513	 1.68637	 1.6876	 1.68883	 1.69006	 1.69128	 1.6925	 1.69372	 
0.89	 0.363045	 0.647996	 -0.91017	 0.34668	 0.620383	 -0.836871	 0.330248	 0.592856	 -0.763554	 0.313817	 0.565306	 -0.690245	 0.297421	 0.53781	 -0.616909	 0.281039	 0.510318	 -0.543568	 0.264671	 0.482846	 -0.470216	 0.248305	 0.455392	 -0.396857	 0.231963	 0.427973	 -0.32348	 0.21564	 0.400551	 -0.2501	 0.199301	 0.373168	 -0.176708	 1.68377	 1.68497	 1.68617	 1.68737	 1.68858	 1.68978	 1.69099	 1.6922	 1.69341	 1.69462	 
0.9	 0.362924	 0.648018	 -0.910135	 0.346685	 0.620364	 -0.836823	 0.330235	 0.592838	 -0.76351	 0.313824	 0.565297	 -0.690194	 0.297427	 0.537783	 -0.616865	 0.281058	 0.51031	 -0.543514	 0.264684	 0.482826	 -0.470168	 0.248298	 0.455381	 -0.39681	 0.231938	 0.427961	 -0.323437	 0.215609	 0.400546	 -0.250055	 0.199289	 0.373159	 -0.176661	 1.68519	 1.68638	 1.68757	 1.68877	 1.68997	 1.69117	 1.69237	 1.69358	 1.69479	 1.696	 
0.91	 0.363005	 0.647935	 -0.910095	 0.346658	 0.620359	 -0.836777	 0.330229	 0.592815	 -0.763467	 0.313832	 0.565293	 -0.69014	 0.297416	 0.53777	 -0.616818	 0.281038	 0.510308	 -0.543465	 0.264669	 0.482823	 -0.470119	 0.248308	 0.455376	 -0.396756	 0.231969	 0.427953	 -0.323379	 0.21563	 0.400544	 -0.249997	 0.199283	 0.373154	 -0.17661	 1.68697	 1.6882	 1.68942	 1.69064	 1.69186	 1.69308	 1.6943	 1.69551	 1.69673	 1.69795	 
0.92	 0.363147	 0.64785	 -0.91004	 0.346615	 0.620369	 -0.836728	 0.330211	 0.592799	 -0.763422	 0.313822	 0.565284	 -0.690091	 0.297417	 0.537772	 -0.616762	 0.281032	 0.510289	 -0.543418	 0.264658	 0.482829	 -0.470064	 0.248285	 0.45537	 -0.396708	 0.231937	 0.42795	 -0.323332	 0.215605	 0.400547	 -0.249947	 0.19928	 0.373156	 -0.176555	 1.6882	 1.68939	 1.69059	 1.69179	 1.69299	 1.69419	 1.6954	 1.6966	 1.69781	 1.69902	 
0.93	 0.363194	 0.647854	 -0.909971	 0.346597	 0.620356	 -0.836681	 0.330215	 0.592792	 -0.763367	 0.313801	 0.565275	 -0.690042	 0.297394	 0.53778	 -0.616708	 0.281002	 0.510273	 -0.543375	 0.264648	 0.482833	 -0.470008	 0.248286	 0.455372	 -0.396651	 0.231931	 0.42795	 -0.323277	 0.2156	 0.40056	 -0.249887	 0.19928	 0.373169	 -0.176494	 1.69001	 1.69123	 1.69245	 1.69367	 1.6949	 1.69611	 1.69733	 1.69855	 1.69977	 1.70099	 
0.94	 0.363118	 0.647905	 -0.909911	 0.346594	 0.620323	 -0.836636	 0.330202	 0.592782	 -0.763315	 0.31378	 0.565262	 -0.689994	 0.297381	 0.537775	 -0.616654	 0.280998	 0.510277	 -0.543316	 0.26465	 0.482837	 -0.469948	 0.248298	 0.455398	 -0.39658	 0.231937	 0.427962	 -0.323213	 0.215606	 0.400586	 -0.249817	 0.199282	 0.373196	 -0.176425	 1.69185	 1.6931	 1.69434	 1.69558	 1.69682	 1.69806	 1.69929	 1.70051	 1.70174	 1.70296	 
0.95	 0.362938	 0.647933	 -0.90988	 0.346613	 0.620302	 -0.836579	 0.33019	 0.592784	 -0.763256	 0.313791	 0.565273	 -0.689926	 0.2974	 0.537771	 -0.616591	 0.281022	 0.510297	 -0.543242	 0.264644	 0.482841	 -0.469887	 0.24828	 0.455422	 -0.396514	 0.231926	 0.427986	 -0.323146	 0.215606	 0.400613	 -0.249746	 0.199288	 0.373233	 -0.176349	 1.69315	 1.69436	 1.69558	 1.69679	 1.698	 1.69922	 1.70043	 1.70165	 1.70286	 1.70408	 
